timestamp,datetime,open,high,low,close,volume_btc,volume_usd
1610550000,2021-01-13 15:00:00,43258.91,43347.24,42578.64,42666.97,10100.6656,430964750.41
1610553600,2021-01-13 16:00:00,42666.97,43271.0,42455.53,43059.57,3756.4108,161749422.86
1610557200,2021-01-13 17:00:00,43059.57,43396.59,42959.65,43296.67,2196.3491,95094613.12
1610560800,2021-01-13 18:00:00,43296.67,43307.4,42354.0,42364.72,10887.2905,461237058.57
1610564400,2021-01-13 19:00:00,42364.72,43451.04,42171.41,43257.73,4230.4852,183001175.57
1610568000,2021-01-13 20:00:00,43257.73,43338.9,42679.63,42760.8,2163.9399,92531799.59
1610571600,2021-01-13 21:00:00,42760.8,43113.86,42709.55,43062.62,5458.4525,235055247.69
1610575200,2021-01-13 22:00:00,43062.62,43139.19,42949.93,43026.51,2119.2854,91185448.78
1610578800,2021-01-13 23:00:00,43026.51,43444.49,42745.62,43163.61,8977.1958,387488165.35
1610582400,2021-01-14 00:00:00,43163.61,43486.39,42380.72,42703.5,3245.8581,138609488.42
1610586000,2021-01-14 01:00:00,42703.5,43053.04,41880.93,42230.47,12294.7763,519214233.85
1610589600,2021-01-14 02:00:00,42230.47,43103.51,42185.84,43058.88,7654.3808,329589051.68
1610593200,2021-01-14 03:00:00,43058.88,43119.1,42890.93,42951.15,6052.2369,259950535.9
1610596800,2021-01-14 04:00:00,42951.15,43101.61,42507.6,42658.05,3515.7845,149976526.32
1610600400,2021-01-14 05:00:00,42658.05,42781.19,42422.61,42545.75,10119.9846,430562312.34
1610604000,2021-01-14 06:00:00,42545.75,43029.89,42408.62,42892.76,1134.9077,48679324.08
1610607600,2021-01-14 07:00:00,42892.76,44005.48,42796.64,43909.35,2979.4861,130827298.21
1610611200,2021-01-14 08:00:00,43909.35,44163.8,43644.38,43898.83,2103.0084,92319610.07
1610614800,2021-01-14 09:00:00,43898.83,44051.85,41770.69,41923.71,10637.7078,445972164.49
1610618400,2021-01-14 10:00:00,41923.71,43655.6,41904.55,43636.44,4345.3745,189616679.32
1610622000,2021-01-14 11:00:00,43636.44,43717.0,42984.43,43065.0,6697.3075,288419514.65
1610625600,2021-01-14 12:00:00,43065.0,43295.34,41907.03,42137.37,12318.1949,519056361.42
1610629200,2021-01-14 13:00:00,42137.37,43229.42,41749.61,42841.65,5818.8817,249290505.64
1610632800,2021-01-14 14:00:00,42841.65,43396.05,42635.89,43190.29,1346.5018,58155801.31
1610636400,2021-01-14 15:00:00,43190.29,43735.88,41943.9,42489.49,8402.5656,357020748.08
1610640000,2021-01-14 16:00:00,42489.49,43092.08,42174.07,42776.65,3650.0238,156135809.17
1610643600,2021-01-14 17:00:00,42776.65,43270.14,42752.36,43245.85,2554.2505,110460730.3
1610647200,2021-01-14 18:00:00,43245.85,43415.29,42630.27,42799.72,819.9651,35094272.36
1610650800,2021-01-14 19:00:00,42799.72,43824.46,42724.58,43749.33,1337.259,58504178.82
1610654400,2021-01-14 20:00:00,43749.33,43905.88,42801.13,42957.68,7781.4557,334273289.77
1610658000,2021-01-14 21:00:00,42957.68,43512.69,42953.1,43508.1,2996.7773,130384091.06
1610661600,2021-01-14 22:00:00,43508.1,43722.15,42384.17,42598.22,3574.6896,152275412.38
1610665200,2021-01-14 23:00:00,42598.22,43955.53,42400.5,43757.82,5740.348,251185099.17
1610668800,2021-01-15 00:00:00,43757.82,43861.75,42064.12,42168.05,13065.5501,550948710.65
1610672400,2021-01-15 01:00:00,42168.05,43481.68,42066.21,43379.84,734.5925,31866504.86
1610676000,2021-01-15 02:00:00,43379.84,43835.04,43040.54,43495.75,8811.6301,383268426.45
1610679600,2021-01-15 03:00:00,43495.75,43712.85,43266.22,43483.32,2214.0901,96275993.65
1610683200,2021-01-15 04:00:00,43483.32,44030.23,43044.84,43591.75,6354.8667,277019753.27
1610686800,2021-01-15 05:00:00,43591.75,44719.15,43554.37,44681.77,15016.7077,670973062.95
1610690400,2021-01-15 06:00:00,44681.77,44739.54,44058.75,44116.52,8865.673,391122655.29
1610694000,2021-01-15 07:00:00,44116.52,44442.82,43705.4,44031.7,2434.7456,107205987.28
1610697600,2021-01-15 08:00:00,44031.7,44895.57,43794.45,44658.32,4993.6757,223009172.96
1610701200,2021-01-15 09:00:00,44658.32,44685.17,44276.58,44303.42,6475.4541,286884789.89
1610704800,2021-01-15 10:00:00,44303.42,44508.94,43757.18,43962.69,10986.1608,482981219.06
1610708400,2021-01-15 11:00:00,43962.69,44127.14,43061.61,43226.05,2250.2548,97269637.38
1610712000,2021-01-15 12:00:00,43226.05,43535.97,43147.14,43457.05,958.1182,41636994.24
1610715600,2021-01-15 13:00:00,43457.05,43495.29,43427.56,43465.8,7438.4009,323316057.35
1610719200,2021-01-15 14:00:00,43465.8,43555.51,43210.25,43299.96,4534.139,196328031.89
1610722800,2021-01-15 15:00:00,43299.96,43613.06,43272.08,43585.19,4034.7699,175856193.99
1610726400,2021-01-15 16:00:00,43585.19,43833.69,42601.62,42850.12,2731.8394,117059647.96
1610730000,2021-01-15 17:00:00,42850.12,44577.65,42535.54,44263.07,5872.9054,259952797.75
1610733600,2021-01-15 18:00:00,44263.07,44552.93,43421.48,43711.35,965.0371,42183069.78
1610737200,2021-01-15 19:00:00,43711.35,44580.95,43621.97,44491.57,11119.6782,494731985.55
1610740800,2021-01-15 20:00:00,44491.57,44676.53,43240.72,43425.68,2033.1165,88289466.72
1610744400,2021-01-15 21:00:00,43425.68,44479.73,43028.83,44082.88,2966.0742,130753080.01
1610748000,2021-01-15 22:00:00,44082.88,44164.27,43861.4,43942.79,1816.5212,79823015.21
1610751600,2021-01-15 23:00:00,43942.79,43985.04,43553.53,43595.78,3119.73,136007052.91
1610755200,2021-01-16 00:00:00,43595.78,44039.99,42952.04,43396.25,3345.5138,145182741.58
1610758800,2021-01-16 01:00:00,43396.25,43871.56,43211.79,43687.1,2032.0056,88772437.09
1610762400,2021-01-16 02:00:00,43687.1,44336.71,43565.56,44215.16,8671.5738,383415048.96
1610766000,2021-01-16 03:00:00,44215.16,44243.75,43013.76,43042.35,8131.1085,349982004.26
1610769600,2021-01-16 04:00:00,43042.35,44473.9,42849.93,44281.49,4033.2678,178599103.52
1610773200,2021-01-16 05:00:00,44281.49,44352.1,43414.01,43484.62,2074.2393,90197503.51
1610776800,2021-01-16 06:00:00,43484.62,44669.97,43266.42,44451.77,4992.1449,221909655.81
1610780400,2021-01-16 07:00:00,44451.77,44903.5,44111.39,44563.12,6663.542,296948247.73
1610784000,2021-01-16 08:00:00,44563.12,44669.94,43824.45,43931.27,9404.7589,413163034.94
1610787600,2021-01-16 09:00:00,43931.27,44296.26,43035.96,43400.94,4903.7652,212828030.56
1610791200,2021-01-16 10:00:00,43400.94,43645.43,43241.53,43486.02,10615.6839,461633861.07
1610794800,2021-01-16 11:00:00,43486.02,43633.49,42736.16,42883.64,12912.5099,553735388.34
1610798400,2021-01-16 12:00:00,42883.64,44469.13,42737.02,44322.52,7164.8885,317565919.91
1610802000,2021-01-16 13:00:00,44322.52,44510.76,43774.36,43962.6,4513.5667,198428114.74
1610805600,2021-01-16 14:00:00,43962.6,44813.19,43731.83,44582.43,3257.5564,145229768.99
1610809200,2021-01-16 15:00:00,44582.43,44621.92,43141.51,43181.0,8036.9961,347045511.2
1610812800,2021-01-16 16:00:00,43181.0,43878.35,42828.97,43526.32,2451.3705,106699140.25
1610816400,2021-01-16 17:00:00,43526.32,44292.75,43447.37,44213.8,2342.6312,103576631.82
1610820000,2021-01-16 18:00:00,44213.8,44578.47,42869.24,43233.91,1493.8339,64584276.12
1610823600,2021-01-16 19:00:00,43233.91,43835.19,43214.96,43816.25,1837.5708,80515461.51
1610827200,2021-01-16 20:00:00,43816.25,43901.93,43143.15,43228.83,3478.2744,150361721.08
1610830800,2021-01-16 21:00:00,43228.83,45363.44,43033.63,45168.24,7505.6758,339018153.7
1610834400,2021-01-16 22:00:00,45168.24,45332.99,43517.49,43682.24,5150.5536,224987737.69
1610838000,2021-01-16 23:00:00,43682.24,43996.59,43076.56,43390.91,11728.2431,508899106.52
1610841600,2021-01-17 00:00:00,43390.91,44446.45,43351.8,44407.34,1123.2094,49878743.43
1610845200,2021-01-17 01:00:00,44407.34,44853.86,43548.16,43994.67,2380.0137,104707915.09
1610848800,2021-01-17 02:00:00,43994.67,44264.24,43201.73,43471.31,14691.8717,638674893.01
1610852400,2021-01-17 03:00:00,43471.31,44655.23,43298.94,44482.86,2846.1943,126606855.05
1610856000,2021-01-17 04:00:00,44482.86,45280.42,44134.08,44931.65,3336.7832,149927169.77
1610859600,2021-01-17 05:00:00,44931.65,44945.74,44342.54,44356.63,5476.5065,242919393.87
1610863200,2021-01-17 06:00:00,44356.63,44506.3,43618.39,43768.06,4594.4144,201088619.46
1610866800,2021-01-17 07:00:00,43768.06,44775.37,43273.78,44281.09,2060.6133,91246207.38
1610870400,2021-01-17 08:00:00,44281.09,45082.07,44119.83,44920.81,7811.3145,350890579.35
1610874000,2021-01-17 09:00:00,44920.81,45264.92,43692.57,44036.68,3178.6824,139978628.36
1610877600,2021-01-17 10:00:00,44036.68,44357.92,43195.02,43516.26,11132.1104,484427817.17
1610881200,2021-01-17 11:00:00,43516.26,45203.71,43293.95,44981.4,12001.7162,539853937.38
1610884800,2021-01-17 12:00:00,44981.4,45011.29,44567.69,44597.59,8006.5148,357071229.57
1610888400,2021-01-17 13:00:00,44597.59,45098.58,43019.61,43520.6,21090.5536,917873569.62
1610892000,2021-01-17 14:00:00,43520.6,44489.04,43227.18,44195.61,3946.1215,174401258.02
1610895600,2021-01-17 15:00:00,44195.61,45568.3,43992.01,45364.7,13126.5107,595480266.25
1610899200,2021-01-17 16:00:00,45364.7,45540.97,44445.19,44621.46,13685.0063,610644919.57
1610902800,2021-01-17 17:00:00,44621.46,44891.47,43602.31,43872.32,1691.7979,74223102.13
1610906400,2021-01-17 18:00:00,43872.32,45537.53,43558.79,45223.99,13046.9658,590035904.94
1610910000,2021-01-17 19:00:00,45223.99,45589.74,43664.9,44030.64,9145.0141,402660861.19
1610913600,2021-01-17 20:00:00,44030.64,44297.36,44008.54,44275.26,5510.3789,243973434.52
1610917200,2021-01-17 21:00:00,44275.26,44682.3,43683.8,44090.84,1269.1704,55958794.29
1610920800,2021-01-17 22:00:00,44090.84,45060.88,43995.81,44965.84,3782.3932,170078498.78
1610924400,2021-01-17 23:00:00,44965.84,45318.97,44620.36,44973.49,3274.652,147272515.22
1610928000,2021-01-18 00:00:00,44973.49,45058.96,44532.34,44617.81,4635.9042,206843914.41
1610931600,2021-01-18 01:00:00,44617.81,44712.49,44004.6,44099.28,2266.0903,99932951.42
1610935200,2021-01-18 02:00:00,44099.28,44107.42,43975.58,43983.72,3346.8011,147204756.44
1610938800,2021-01-18 03:00:00,43983.72,44573.42,43919.43,44509.13,2904.7223,129286666.02
1610942400,2021-01-18 04:00:00,44509.13,45161.58,44356.85,45009.3,9116.7653,410339222.57
1610946000,2021-01-18 05:00:00,45009.3,45260.13,44740.48,44991.31,2184.0763,98264462.57
1610949600,2021-01-18 06:00:00,44991.31,45029.47,44572.86,44611.02,1702.4706,75948943.91
1610953200,2021-01-18 07:00:00,44611.02,44683.66,44164.52,44237.16,4632.9351,204947897.82
1610956800,2021-01-18 08:00:00,44237.16,45220.24,44131.04,45114.12,4516.576,203761348.93
1610960400,2021-01-18 09:00:00,45114.12,45377.0,44811.84,45074.71,8448.0427,380793112.96
1610964000,2021-01-18 10:00:00,45074.71,45112.98,44085.8,44124.07,7269.5622,320762661.99
1610967600,2021-01-18 11:00:00,44124.07,45252.4,44084.61,45212.94,2277.4363,102969599.74
1610971200,2021-01-18 12:00:00,45212.94,45242.45,43991.91,44021.43,3628.7793,159744039.03
1610974800,2021-01-18 13:00:00,44021.43,44848.7,43821.91,44649.19,2254.2216,100649168.51
1610978400,2021-01-18 14:00:00,44649.19,45015.43,43505.98,43872.23,4500.8209,197461037.76
1610982000,2021-01-18 15:00:00,43872.23,44870.66,43800.47,44798.9,4575.007,204955295.03
1610985600,2021-01-18 16:00:00,44798.9,44874.46,44754.6,44830.16,2546.0768,114141023.94
1610989200,2021-01-18 17:00:00,44830.16,45188.14,44089.16,44447.15,5589.9762,248458489.12
1610992800,2021-01-18 18:00:00,44447.15,44554.44,44136.19,44243.48,3517.7614,155638015.14
1610996400,2021-01-18 19:00:00,44243.48,45031.68,44033.97,44822.17,779.8371,34953991.45
1611000000,2021-01-18 20:00:00,44822.17,44939.35,44154.18,44271.36,11363.0573,503057953.68
1611003600,2021-01-18 21:00:00,44271.36,44463.31,44114.56,44306.51,5325.5545,235956754.0
1611007200,2021-01-18 22:00:00,44306.51,44715.8,44261.91,44671.2,3308.0552,147774780.85
1611010800,2021-01-18 23:00:00,44671.2,44897.44,44362.32,44588.57,3712.7997,165548411.22
1611014400,2021-01-19 00:00:00,44588.57,44708.12,44228.75,44348.3,4954.9776,219744845.03
1611018000,2021-01-19 01:00:00,44348.3,44658.22,44039.9,44349.82,3446.4568,152849745.07
1611021600,2021-01-19 02:00:00,44349.82,44419.83,44130.0,44200.01,7935.0531,350729460.08
1611025200,2021-01-19 03:00:00,44200.01,45406.23,44115.8,45322.02,2800.8743,126941285.03
1611028800,2021-01-19 04:00:00,45322.02,45369.65,44151.19,44198.82,10733.5576,474410573.73
1611032400,2021-01-19 05:00:00,44198.82,45083.12,43889.07,44773.37,3081.2907,137959760.4
1611036000,2021-01-19 06:00:00,44773.37,45673.35,44759.74,45659.72,4626.3091,211235986.77
1611039600,2021-01-19 07:00:00,45659.72,46010.8,44219.58,44570.66,4000.7135,178314424.63
1611043200,2021-01-19 08:00:00,44570.66,45771.64,44500.74,45701.72,1123.8365,51361265.26
1611046800,2021-01-19 09:00:00,45701.72,45895.96,44833.56,45027.8,1241.0854,55883351.83
1611050400,2021-01-19 10:00:00,45027.8,46530.61,44640.77,46143.57,4577.1916,211207981.74
1611054000,2021-01-19 11:00:00,46143.57,46321.49,45889.79,46067.7,7772.074,358041579.64
1611057600,2021-01-19 12:00:00,46067.7,46409.13,45058.99,45400.42,7909.5032,359094729.79
1611061200,2021-01-19 13:00:00,45400.42,45540.82,44989.13,45129.53,4599.9437,207593311.41
1611064800,2021-01-19 14:00:00,45129.53,45498.36,44901.06,45269.88,1606.4167,72722297.83
1611068400,2021-01-19 15:00:00,45269.88,45330.42,44405.7,44466.23,7284.5961,323918524.77
1611072000,2021-01-19 16:00:00,44466.23,45667.5,44220.04,45421.31,1536.7614,69801717.38
1611075600,2021-01-19 17:00:00,45421.31,46420.69,44974.96,45974.34,8817.4909,405378354.65
1611079200,2021-01-19 18:00:00,45974.34,46452.79,45808.24,46286.69,9074.1384,420011790.96
1611082800,2021-01-19 19:00:00,46286.69,46784.99,44426.52,44924.83,12271.2525,551283948.35
1611086400,2021-01-19 20:00:00,44924.83,45814.64,44473.41,45363.22,3494.3889,158516723.32
1611090000,2021-01-19 21:00:00,45363.22,46075.73,44714.86,45427.38,3212.1931,145921507.88
1611093600,2021-01-19 22:00:00,45427.38,45778.87,45295.06,45646.55,4751.583,216893381.61
1611097200,2021-01-19 23:00:00,45646.55,46067.18,44673.88,45094.51,1652.3613,74512417.95
1611100800,2021-01-20 00:00:00,45094.51,45769.0,45093.14,45767.63,4989.2593,228346573.69
1611104400,2021-01-20 01:00:00,45767.63,46115.28,45717.06,46064.71,9223.1469,424861626.55
1611108000,2021-01-20 02:00:00,46064.71,46556.71,43914.02,44406.02,6668.8939,296139034.88
1611111600,2021-01-20 03:00:00,44406.02,45375.93,44387.4,45357.31,2215.4923,100488776.56
1611115200,2021-01-20 04:00:00,45357.31,46735.98,45170.23,46548.89,10459.2581,486866865.82
1611118800,2021-01-20 05:00:00,46548.89,46553.96,45933.17,45938.24,9046.0967,415561738.72
1611122400,2021-01-20 06:00:00,45938.24,46370.99,44869.54,45302.29,1460.5968,66168380.31
1611126000,2021-01-20 07:00:00,45302.29,45619.64,45190.55,45507.9,5392.5428,245403282.28
1611129600,2021-01-20 08:00:00,45507.9,46119.99,45473.84,46085.93,1185.0654,54614840.72
1611133200,2021-01-20 09:00:00,46085.93,46122.86,45402.08,45439.02,2252.7738,102363824.03
1611136800,2021-01-20 10:00:00,45439.02,46037.8,45321.41,45920.2,2493.071,114482310.57
1611140400,2021-01-20 11:00:00,45920.2,45939.73,44836.44,44855.97,4325.7802,194037068.25
1611144000,2021-01-20 12:00:00,44855.97,45932.2,44604.27,45680.5,2997.7048,136936652.46
1611147600,2021-01-20 13:00:00,45680.5,45945.87,44897.66,45163.03,1291.5644,58330958.15
1611151200,2021-01-20 14:00:00,45163.03,46346.15,45093.63,46276.75,13087.3207,605638689.41
1611154800,2021-01-20 15:00:00,46276.75,46533.07,44638.17,44894.49,1703.0041,76455499.78
1611158400,2021-01-20 16:00:00,44894.49,45764.5,44854.74,45724.75,4333.695,198157127.0
1611162000,2021-01-20 17:00:00,45724.75,46012.28,44895.05,45182.57,1194.751,53981923.9
1611165600,2021-01-20 18:00:00,45182.57,46585.35,44880.13,46282.91,7474.9579,345962788.31
1611169200,2021-01-20 19:00:00,46282.91,46301.56,45011.29,45029.94,4850.8093,218431636.79
1611172800,2021-01-20 20:00:00,45029.94,46156.29,44969.6,46095.95,10785.7541,497179628.43
1611176400,2021-01-20 21:00:00,46095.95,46107.97,45913.32,45925.34,3707.9551,170289079.89
1611180000,2021-01-20 22:00:00,45925.34,45981.62,45412.89,45469.17,1846.4876,83958262.04
1611183600,2021-01-20 23:00:00,45469.17,46675.57,45411.63,46618.03,15697.9446,731807264.92
1611187200,2021-01-21 00:00:00,46618.03,46706.25,45084.95,45173.17,2880.9575,130141995.55
1611190800,2021-01-21 01:00:00,45173.17,45570.28,45074.4,45471.51,3479.3973,158213435.78
1611194400,2021-01-21 02:00:00,45471.51,46786.34,45468.13,46782.96,11874.5345,555525929.73
1611198000,2021-01-21 03:00:00,46782.96,47056.4,45117.65,45391.08,2688.0363,122012878.34
1611201600,2021-01-21 04:00:00,45391.08,46181.17,45139.35,45929.44,6435.8306,295594097.27
1611205200,2021-01-21 05:00:00,45929.44,46033.69,45792.6,45896.85,3200.5176,146893671.71
1611208800,2021-01-21 06:00:00,45896.85,46757.46,45448.4,46309.02,5392.9718,249743217.59
1611212400,2021-01-21 07:00:00,46309.02,46481.63,44999.6,45172.21,8709.4494,393425104.18
1611216000,2021-01-21 08:00:00,45172.21,46818.58,45066.29,46712.65,9725.9955,454327064.69
1611219600,2021-01-21 09:00:00,46712.65,47276.83,45177.35,45741.53,5072.7571,232035650.94
1611223200,2021-01-21 10:00:00,45741.53,46114.4,45546.13,45919.0,884.9552,40636256.25
1611226800,2021-01-21 11:00:00,45919.0,46231.44,45754.99,46067.43,2041.177,94031785.72
1611230400,2021-01-21 12:00:00,46067.43,47275.43,45471.33,46679.33,10062.0068,469687733.29
1611234000,2021-01-21 13:00:00,46679.33,46837.57,45678.25,45836.49,1163.0574,53310467.02
1611237600,2021-01-21 14:00:00,45836.49,46787.08,45425.59,46376.18,12484.986,579005907.19
1611241200,2021-01-21 15:00:00,46376.18,46378.67,45004.88,45007.37,10753.5573,483989375.31
1611244800,2021-01-21 16:00:00,45007.37,45512.5,44620.24,45125.36,8414.3077,379698692.97
1611248400,2021-01-21 17:00:00,45125.36,47112.04,44853.39,46840.07,5224.068,244695727.18
1611252000,2021-01-21 18:00:00,46840.07,46867.63,46206.18,46233.73,4858.0709,224606746.11
1611255600,2021-01-21 19:00:00,46233.73,46472.19,46011.54,46249.99,3456.2725,159852566.91
1611259200,2021-01-21 20:00:00,46249.99,46511.19,45438.84,45700.04,3456.632,157968225.52
1611262800,2021-01-21 21:00:00,45700.04,46003.66,45613.06,45916.68,6606.4895,303348058.47
1611266400,2021-01-21 22:00:00,45916.68,47065.82,45827.03,46976.17,4515.4882,212120350.15
1611270000,2021-01-21 23:00:00,46976.17,47070.77,45299.58,45394.18,2326.9729,105631035.48
1611273600,2021-01-22 00:00:00,45394.18,46797.19,45307.55,46710.56,5899.2476,275557146.14
1611277200,2021-01-22 01:00:00,46710.56,46859.17,46194.51,46343.12,3000.02,139030271.04
1611280800,2021-01-22 02:00:00,46343.12,47945.24,46257.08,47859.21,8514.8638,407514636.24
1611284400,2021-01-22 03:00:00,47859.21,48103.32,45451.56,45695.68,2283.0895,104327327.72
1611288000,2021-01-22 04:00:00,45695.68,46310.88,45612.32,46227.52,2182.7262,100902007.61
1611291600,2021-01-22 05:00:00,46227.52,47880.61,45587.25,47240.35,11877.9652,561119198.29
1611295200,2021-01-22 06:00:00,47240.35,47250.45,45028.01,45038.11,4266.2753,192144979.96
1611298800,2021-01-22 07:00:00,45038.11,47565.6,44748.83,47276.32,4352.6488,205777226.32
1611302400,2021-01-22 08:00:00,47276.32,47598.04,46273.39,46595.11,6219.009,289775418.79
1611306000,2021-01-22 09:00:00,46595.11,46651.19,46353.23,46409.31,3837.3624,178089334.27
1611309600,2021-01-22 10:00:00,46409.31,46506.04,45753.67,45850.4,9725.8865,445935790.49
1611313200,2021-01-22 11:00:00,45850.4,46516.26,45633.73,46299.59,9708.375,449493797.47
1611316800,2021-01-22 12:00:00,46299.59,46621.52,45799.23,46121.16,1285.2407,59276793.06
1611320400,2021-01-22 13:00:00,46121.16,46374.2,45731.23,45984.28,1118.756,51445181.65
1611324000,2021-01-22 14:00:00,45984.28,46300.43,45871.35,46187.5,12942.5075,597782110.09
1611327600,2021-01-22 15:00:00,46187.5,47018.87,45964.13,46795.5,11275.3046,527633566.82
1611331200,2021-01-22 16:00:00,46795.5,47333.96,46600.9,47139.36,8029.5414,378507423.29
1611334800,2021-01-22 17:00:00,47139.36,47323.55,46479.46,46663.66,1707.3627,79671786.88
1611338400,2021-01-22 18:00:00,46663.66,46835.54,46628.79,46800.68,5901.3049,276185059.21
1611342000,2021-01-22 19:00:00,46800.68,47150.85,45718.06,46068.23,2291.8973,105583661.07
1611345600,2021-01-22 20:00:00,46068.23,46673.84,45718.18,46323.79,1473.7665,68270447.15
1611349200,2021-01-22 21:00:00,46323.79,47395.42,46273.78,47345.41,2754.1882,130398178.36
1611352800,2021-01-22 22:00:00,47345.41,47499.87,46106.22,46260.68,1718.5282,79500280.81
1611356400,2021-01-22 23:00:00,46260.68,46688.86,46066.44,46494.62,12586.1874,585189952.71
1611360000,2021-01-23 00:00:00,46494.62,46726.94,46127.1,46359.42,4922.8278,228219431.05
1611363600,2021-01-23 01:00:00,46359.42,46665.62,45983.79,46290.0,3151.7442,145894226.41
1611367200,2021-01-23 02:00:00,46290.0,46901.68,46129.41,46741.1,1775.0235,82966548.16
1611370800,2021-01-23 03:00:00,46741.1,46806.26,46670.52,46735.68,3332.8666,155763794.49
1611374400,2021-01-23 04:00:00,46735.68,46830.51,46232.51,46327.34,1499.0352,69446310.86
1611378000,2021-01-23 05:00:00,46327.34,46352.49,45996.93,46022.08,4382.9618,201713013.99
1611381600,2021-01-23 06:00:00,46022.08,47038.03,45801.28,46817.23,7760.4662,363323543.7
1611385200,2021-01-23 07:00:00,46817.23,47265.4,46348.58,46796.75,3025.0193,141561061.68
1611388800,2021-01-23 08:00:00,46796.75,47229.55,46516.42,46949.22,6897.8653,323849421.52
1611392400,2021-01-23 09:00:00,46949.22,47055.78,46633.68,46740.23,3797.9488,177517013.22
1611396000,2021-01-23 10:00:00,46740.23,47331.06,46411.25,47002.07,5441.6263,255767725.8
1611399600,2021-01-23 11:00:00,47002.07,47113.51,46003.4,46114.84,5124.7247,236325862.84
1611403200,2021-01-23 12:00:00,46114.84,46140.34,45762.64,45788.14,3827.7733,175266612.21
1611406800,2021-01-23 13:00:00,45788.14,47306.4,45697.41,47215.67,985.0048,46507665.04
1611410400,2021-01-23 14:00:00,47215.67,47431.88,45688.77,45904.97,12927.3338,593428909.61
1611414000,2021-01-23 15:00:00,45904.97,47621.76,45404.76,47121.55,12858.4645,605910756.98
1611417600,2021-01-23 16:00:00,47121.55,47185.43,47016.92,47080.8,9534.4604,448890009.82
1611421200,2021-01-23 17:00:00,47080.8,47328.37,46649.78,46897.36,1609.5174,75482110.94
1611424800,2021-01-23 18:00:00,46897.36,47746.54,46675.5,47524.68,1783.3227,84751839.32
1611428400,2021-01-23 19:00:00,47524.68,47718.0,46766.68,46960.0,3752.6041,176222284.89
1611432000,2021-01-23 20:00:00,46960.0,47446.07,45816.16,46302.23,1546.7508,71618018.56
1611435600,2021-01-23 21:00:00,46302.23,47932.74,45641.57,47272.07,7969.6056,376739762.35
1611439200,2021-01-23 22:00:00,47272.07,47836.33,47146.64,47710.9,4119.9088,196564561.97
1611442800,2021-01-23 23:00:00,47710.9,47811.37,46798.05,46898.52,10626.0541,498346191.59
1611446400,2021-01-24 00:00:00,46898.52,47136.04,46244.37,46481.89,2596.4485,120687829.01
1611450000,2021-01-24 01:00:00,46481.89,46880.37,45671.59,46070.06,10206.3093,470205313.07
1611453600,2021-01-24 02:00:00,46070.06,46748.32,45864.33,46542.59,5673.5113,264059916.71
1611457200,2021-01-24 03:00:00,46542.59,47019.03,45315.59,45792.03,3155.0325,144475342.64
1611460800,2021-01-24 04:00:00,45792.03,47371.6,45538.78,47118.34,9246.6634,435687459.35
1611464400,2021-01-24 05:00:00,47118.34,47440.35,46590.29,46912.3,6302.9984,295688174.11
1611468000,2021-01-24 06:00:00,46912.3,47074.17,46779.35,46941.21,1295.5598,60815148.81
1611471600,2021-01-24 07:00:00,46941.21,46941.89,46358.2,46358.87,6164.1504,285763048.17
1611475200,2021-01-24 08:00:00,46358.87,46523.23,46278.2,46442.56,1850.0522,85921164.42
1611478800,2021-01-24 09:00:00,46442.56,46592.47,46094.74,46244.65,4685.7268,216689777.52
1611482400,2021-01-24 10:00:00,46244.65,46661.18,46013.14,46429.68,3926.4776,182305082.29
1611486000,2021-01-24 11:00:00,46429.68,46626.73,46399.71,46596.76,1113.6194,51891054.05
1611489600,2021-01-24 12:00:00,46596.76,47137.63,45255.49,45796.36,26520.6047,1214547143.12
1611493200,2021-01-24 13:00:00,45796.36,47409.38,45754.65,47367.67,3040.4408,144018582.74
1611496800,2021-01-24 14:00:00,47367.67,47853.25,46012.97,46498.56,1272.684,59177972.82
1611500400,2021-01-24 15:00:00,46498.56,47080.99,46470.29,47052.72,8038.0923,378214084.5
1611504000,2021-01-24 16:00:00,47052.72,47518.81,46795.09,47261.18,4190.0404,198026257.97
1611507600,2021-01-24 17:00:00,47261.18,47471.82,47222.65,47433.29,1777.6308,84318874.89
1611511200,2021-01-24 18:00:00,47433.29,47886.81,45912.14,46365.67,7757.9444,359702255.46
1611514800,2021-01-24 19:00:00,46365.67,47382.72,46315.04,47332.1,6588.4662,311845934.81
1611518400,2021-01-24 20:00:00,47332.1,47590.42,47065.72,47324.04,1041.7327,49299000.14
1611522000,2021-01-24 21:00:00,47324.04,47675.1,47023.22,47374.28,4636.605,219655837.8
1611525600,2021-01-24 22:00:00,47374.28,47480.21,47214.44,47320.37,2264.7015,107166506.75
1611529200,2021-01-24 23:00:00,47320.37,48014.21,47244.83,47938.67,3155.0192,151247415.75
1611532800,2021-01-25 00:00:00,47938.67,48249.23,47414.82,47725.38,3846.8795,183593787.46
1611536400,2021-01-25 01:00:00,47725.38,47957.95,47699.72,47932.29,8048.4872,385782415.04
1611540000,2021-01-25 02:00:00,47932.29,47986.41,46310.87,46364.98,4447.2178,206195179.26
1611543600,2021-01-25 03:00:00,46364.98,46917.29,46178.61,46730.91,2826.5063,132085226.15
1611547200,2021-01-25 04:00:00,46730.91,48392.65,46356.95,48018.68,3919.7403,188220775.03
1611550800,2021-01-25 05:00:00,48018.68,48266.37,46564.31,46811.99,559.0303,26169321.36
1611554400,2021-01-25 06:00:00,46811.99,47627.51,46795.23,47610.75,2248.0875,107033125.88
